Name,CL.1d_log2,CL.3d_log2,AH.1d_log2,AH.3d_log2,CL.1d,CL.3d,AH.1d,AH.3d
aug_v2a.05070,NA,NA,-0.719290578,NA,0,0,1,0
aug_v2a.09841,NA,NA,-0.721015289,NA,0,0,1,0
aug_v2a.03545,NA,NA,-0.72284248,NA,0,0,1,0
aug_v2a.20099,NA,NA,-0.72329273,NA,0,0,1,0
aug_v2a.04426,NA,NA,-0.724018452,NA,0,0,1,0
aug_v2a.03903,NA,NA,-0.724866803,NA,0,0,1,0
aug_v2a.06310,NA,NA,-0.7270734,NA,0,0,1,0
aug_v2a.02076,NA,NA,-0.729352755,NA,0,0,1,0
aug_v2a.00753,NA,NA,-0.730164712,NA,0,0,1,0
aug_v2a.19355,NA,NA,-0.730465412,NA,0,0,1,0
aug_v2a.06389,NA,NA,-0.73181397,NA,0,0,1,0
aug_v2a.16699,NA,NA,-0.732354394,NA,0,0,1,0
aug_v2a.21585,NA,NA,-0.73314166,NA,0,0,1,0
aug_v2a.11682,NA,NA,-0.734115314,NA,0,0,1,0
aug_v2a.18302,NA,NA,-0.734817246,NA,0,0,1,0
aug_v2a.12453,NA,NA,-0.736632344,NA,0,0,1,0
aug_v2a.11825,NA,NA,-0.738186553,NA,0,0,1,0
aug_v2a.01897,NA,NA,-0.739929589,NA,0,0,1,0
aug_v2a.09351,NA,NA,-0.740472348,NA,0,0,1,0
aug_v2a.17334,NA,NA,-0.740822114,NA,0,0,1,0
aug_v2a.09149,NA,NA,-0.742508251,NA,0,0,1,0
aug_v2a.19484,NA,NA,-0.744012632,NA,0,0,1,0
aug_v2a.05479,NA,NA,-0.744221568,NA,0,0,1,0
aug_v2a.23279,NA,NA,-0.744592626,NA,0,0,1,0
aug_v2a.19062,NA,NA,-0.746424142,NA,0,0,1,0
aug_v2a.13679,NA,NA,-0.746673563,NA,0,0,1,0
aug_v2a.07064,NA,NA,-0.747928898,NA,0,0,1,0
aug_v2a.09837,NA,NA,-0.748808586,NA,0,0,1,0
aug_v2a.19807,NA,NA,-0.749389243,NA,0,0,1,0
aug_v2a.12746,NA,NA,-0.749390165,NA,0,0,1,0
aug_v2a.20680,NA,NA,-0.751181121,NA,0,0,1,0
aug_v2a.10916,NA,NA,-0.752797969,NA,0,0,1,0
aug_v2a.06025,NA,NA,-0.752876493,NA,0,0,1,0
aug_v2a.20007,NA,NA,-0.754690896,NA,0,0,1,0
aug_v2a.04340,NA,NA,-0.755079749,NA,0,0,1,0
aug_v2a.16263,NA,NA,-0.755468819,NA,0,0,1,0
aug_v2a.02771,NA,NA,-0.757781841,NA,0,0,1,0
aug_v2a.01180,NA,NA,-0.758867215,NA,0,0,1,0
aug_v2a.01227,NA,NA,-0.759254887,NA,0,0,1,0
aug_v2a.05706,NA,NA,-0.759368586,NA,0,0,1,0
aug_v2a.08080,NA,NA,-0.760667553,NA,0,0,1,0
aug_v2a.16913,NA,NA,-0.761484986,NA,0,0,1,0
aug_v2a.07130,NA,NA,-0.761527232,NA,0,0,1,0
aug_v2a.01767,NA,NA,-0.761881127,NA,0,0,1,0
aug_v2a.18466,NA,NA,-0.762823114,NA,0,0,1,0
aug_v2a.22535,NA,-0.631485084,-0.763478818,NA,0,1,1,0
aug_v2a.23747,NA,NA,-0.764237208,NA,0,0,1,0
aug_v2a.23845,NA,NA,-0.764359397,NA,0,0,1,0
aug_v2a.12787,NA,NA,-0.764494427,NA,0,0,1,0
aug_v2a.23131,NA,NA,-0.764609569,NA,0,0,1,0
aug_v2a.00317,NA,NA,-0.765019009,NA,0,0,1,0
aug_v2a.20345,NA,NA,-0.767155246,NA,0,0,1,0
aug_v2a.20522,NA,NA,-0.767345688,NA,0,0,1,0
aug_v2a.20590,NA,NA,-0.767560463,NA,0,0,1,0
aug_v2a.09380,NA,NA,-0.767846186,NA,0,0,1,0
aug_v2a.10238,NA,NA,-0.767863953,NA,0,0,1,0
aug_v2a.21071,NA,NA,-0.768234654,NA,0,0,1,0
aug_v2a.15658,NA,NA,-0.768614872,NA,0,0,1,0
aug_v2a.13772,NA,NA,-0.768706217,NA,0,0,1,0
aug_v2a.05678,NA,NA,-0.771222503,NA,0,0,1,0
aug_v2a.24367,NA,NA,-0.771693865,NA,0,0,1,0
aug_v2a.09140,NA,NA,-0.772044091,NA,0,0,1,0
aug_v2a.16532,NA,NA,-0.774627916,NA,0,0,1,0
aug_v2a.17020,NA,NA,-0.775122141,NA,0,0,1,0
aug_v2a.06182,NA,NA,-0.775476646,NA,0,0,1,0
aug_v2a.06432,NA,NA,-0.777403694,NA,0,0,1,0
aug_v2a.17396,NA,NA,-0.777424421,NA,0,0,1,0
aug_v2a.01817,NA,NA,-0.778171193,NA,0,0,1,0
aug_v2a.05246,NA,NA,-0.780016447,NA,0,0,1,0
aug_v2a.21552,NA,-0.636903307,-0.78053336,NA,0,1,1,0
aug_v2a.00031,NA,NA,-0.781281669,NA,0,0,1,0
aug_v2a.05871,NA,NA,-0.786522043,NA,0,0,1,0
aug_v2a.09214,NA,NA,-0.788820703,NA,0,0,1,0
aug_v2a.01518,NA,NA,-0.789445294,NA,0,0,1,0
aug_v2a.19986,NA,NA,-0.791153933,NA,0,0,1,0
aug_v2a.21505,NA,NA,-0.79212832,NA,0,0,1,0
aug_v2a.07616,NA,NA,-0.792200475,NA,0,0,1,0
aug_v2a.21688,NA,NA,-0.796097032,NA,0,0,1,0
aug_v2a.22541,NA,NA,-0.796325867,NA,0,0,1,0
aug_v2a.20212,NA,NA,-0.796362939,NA,0,0,1,0
aug_v2a.10281,NA,NA,-0.796707319,NA,0,0,1,0
aug_v2a.22180,NA,NA,-0.798345522,NA,0,0,1,0
aug_v2a.09678,NA,NA,-0.798695648,NA,0,0,1,0
aug_v2a.05438,NA,NA,-0.799403503,NA,0,0,1,0
aug_v2a.18810,NA,NA,-0.799750581,NA,0,0,1,0
aug_v2a.19982,NA,NA,-0.801260893,NA,0,0,1,0
aug_v2a.05233,NA,NA,-0.801742121,NA,0,0,1,0
aug_v2a.13449,NA,NA,-0.80608851,NA,0,0,1,0
aug_v2a.18992,NA,NA,-0.811068961,NA,0,0,1,0
aug_v2a.20941,NA,NA,-0.812946271,NA,0,0,1,0
aug_v2a.08089,NA,NA,-0.81391283,NA,0,0,1,0
aug_v2a.11737,NA,NA,-0.816222919,NA,0,0,1,0
aug_v2a.13672,NA,NA,-0.816510683,NA,0,0,1,0
aug_v2a.10927,NA,NA,-0.817440629,NA,0,0,1,0
aug_v2a.16197,NA,NA,-0.821662239,NA,0,0,1,0
aug_v2a.02561,NA,NA,-0.822259634,NA,0,0,1,0
aug_v2a.15690,NA,NA,-0.822697989,NA,0,0,1,0
aug_v2a.00529,NA,NA,-0.82392402,NA,0,0,1,0
aug_v2a.24096,NA,NA,-0.824117587,NA,0,0,1,0
aug_v2a.01401,NA,NA,-0.826274832,NA,0,0,1,0
aug_v2a.02650,NA,NA,-0.826637746,NA,0,0,1,0
aug_v2a.16638,NA,NA,-0.827249274,NA,0,0,1,0
aug_v2a.00564,NA,NA,-0.827272168,NA,0,0,1,0
aug_v2a.07920,NA,NA,-0.827451987,NA,0,0,1,0
aug_v2a.21816,NA,NA,-0.828166101,NA,0,0,1,0
aug_v2a.23404,NA,NA,-0.828904847,NA,0,0,1,0
aug_v2a.24159,NA,NA,-0.829567727,NA,0,0,1,0
aug_v2a.19566,NA,NA,-0.829924534,NA,0,0,1,0
aug_v2a.24305,NA,NA,-0.830678422,NA,0,0,1,0
aug_v2a.14781,NA,NA,-0.835576449,NA,0,0,1,0
aug_v2a.18198,NA,NA,-0.837416295,NA,0,0,1,0
aug_v2a.11282,NA,NA,-0.838595714,NA,0,0,1,0
aug_v2a.06912,NA,NA,-0.838700876,NA,0,0,1,0
aug_v2a.20381,NA,NA,-0.838763357,NA,0,0,1,0
aug_v2a.06012,NA,NA,-0.83912916,NA,0,0,1,0
aug_v2a.19331,NA,NA,-0.840856151,NA,0,0,1,0
aug_v2a.11832,NA,NA,-0.841954116,NA,0,0,1,0
aug_v2a.15425,NA,NA,-0.842872498,NA,0,0,1,0
aug_v2a.10049,NA,NA,-0.843699681,NA,0,0,1,0
aug_v2a.15306,NA,NA,-0.84388579,NA,0,0,1,0
aug_v2a.15626,NA,NA,-0.844586135,NA,0,0,1,0
aug_v2a.10296,NA,NA,-0.84598839,NA,0,0,1,0
aug_v2a.13279,NA,NA,-0.846260119,NA,0,0,1,0
aug_v2a.20803,NA,NA,-0.847065579,NA,0,0,1,0
aug_v2a.21180,NA,NA,-0.847850958,NA,0,0,1,0
aug_v2a.18583,NA,NA,-0.847894387,NA,0,0,1,0
aug_v2a.24211,NA,NA,-0.848116394,NA,0,0,1,0
aug_v2a.18223,NA,NA,-0.84902975,NA,0,0,1,0
aug_v2a.16492,NA,NA,-0.849282537,NA,0,0,1,0
aug_v2a.00421,NA,NA,-0.850445809,NA,0,0,1,0
aug_v2a.12324,NA,NA,-0.851161193,NA,0,0,1,0
aug_v2a.02636,NA,NA,-0.852721135,NA,0,0,1,0
aug_v2a.01984,NA,NA,-0.852913681,NA,0,0,1,0
aug_v2a.16500,NA,NA,-0.853159314,NA,0,0,1,0
aug_v2a.23253,NA,NA,-0.85336214,NA,0,0,1,0
aug_v2a.11279,NA,NA,-0.853902075,NA,0,0,1,0
aug_v2a.02973,NA,NA,-0.854646006,NA,0,0,1,0
aug_v2a.16583,NA,NA,-0.858058007,NA,0,0,1,0
aug_v2a.21710,NA,NA,-0.858333267,NA,0,0,1,0
aug_v2a.16969,NA,NA,-0.859754898,NA,0,0,1,0
aug_v2a.09815,NA,NA,-0.865255626,NA,0,0,1,0
aug_v2a.21931,NA,NA,-0.868391086,NA,0,0,1,0
aug_v2a.11998,NA,NA,-0.871418511,NA,0,0,1,0
aug_v2a.10751,NA,NA,-0.872522888,NA,0,0,1,0
aug_v2a.01551,NA,NA,-0.873096495,NA,0,0,1,0
aug_v2a.10532,NA,NA,-0.874312521,NA,0,0,1,0
aug_v2a.22126,NA,NA,-0.87660304,NA,0,0,1,0
aug_v2a.12937,NA,NA,-0.877269263,NA,0,0,1,0
aug_v2a.06154,NA,NA,-0.87818587,NA,0,0,1,0
aug_v2a.21008,NA,NA,-0.879636417,NA,0,0,1,0
aug_v2a.05920,NA,NA,-0.880580749,NA,0,0,1,0
aug_v2a.06010,NA,NA,-0.883545098,NA,0,0,1,0
aug_v2a.12559,NA,NA,-0.883845612,NA,0,0,1,0
aug_v2a.12835,NA,NA,-0.883894967,NA,0,0,1,0
aug_v2a.11412,NA,NA,-0.887401249,NA,0,0,1,0
aug_v2a.11993,NA,NA,-0.888243546,NA,0,0,1,0
aug_v2a.23368,NA,NA,-0.891180975,NA,0,0,1,0
aug_v2a.11246,NA,NA,-0.89141289,NA,0,0,1,0
aug_v2a.22314,NA,NA,-0.892745507,NA,0,0,1,0
aug_v2a.22466,NA,NA,-0.89303875,NA,0,0,1,0
aug_v2a.00878,NA,NA,-0.894384249,NA,0,0,1,0
aug_v2a.21149,NA,NA,-0.895641755,NA,0,0,1,0
aug_v2a.11051,NA,NA,-0.896638057,NA,0,0,1,0
aug_v2a.17461,NA,NA,-0.898104985,NA,0,0,1,0
aug_v2a.17421,NA,NA,-0.901563771,NA,0,0,1,0
aug_v2a.19504,NA,NA,-0.901796794,NA,0,0,1,0
aug_v2a.16417,NA,NA,-0.902755376,NA,0,0,1,0
aug_v2a.16664,NA,-0.947276275,-0.903505547,NA,0,1,1,0
aug_v2a.21899,NA,NA,-0.903548118,NA,0,0,1,0
aug_v2a.02878,NA,NA,-0.904497163,NA,0,0,1,0
aug_v2a.05183,NA,NA,-0.90514153,NA,0,0,1,0
aug_v2a.07598,NA,NA,-0.906504239,NA,0,0,1,0
aug_v2a.09759,NA,NA,-0.90677739,NA,0,0,1,0
aug_v2a.22225,NA,NA,-0.907101933,NA,0,0,1,0
aug_v2a.03103,NA,NA,-0.911293765,NA,0,0,1,0
aug_v2a.15872,NA,NA,-0.914440813,NA,0,0,1,0
aug_v2a.10101,NA,NA,-0.914697653,NA,0,0,1,0
aug_v2a.17988,NA,NA,-0.921295985,NA,0,0,1,0
aug_v2a.16757,NA,NA,-0.922880097,NA,0,0,1,0
aug_v2a.15409,NA,NA,-0.923437854,NA,0,0,1,0
aug_v2a.23779,NA,NA,-0.924528816,NA,0,0,1,0
aug_v2a.17701,NA,NA,-0.927291878,NA,0,0,1,0
aug_v2a.08622,NA,NA,-0.927716309,NA,0,0,1,0
aug_v2a.06384,NA,NA,-0.927962676,NA,0,0,1,0
aug_v2a.20707,NA,NA,-0.928078938,NA,0,0,1,0
aug_v2a.10004,NA,NA,-0.929922051,NA,0,0,1,0
aug_v2a.13278,NA,NA,-0.930853393,NA,0,0,1,0
aug_v2a.14216,NA,NA,-0.932650265,NA,0,0,1,0
aug_v2a.13419,NA,NA,-0.932807119,NA,0,0,1,0
aug_v2a.23219,NA,NA,-0.932956996,NA,0,0,1,0
aug_v2a.01819,NA,NA,-0.933776294,NA,0,0,1,0
aug_v2a.04243,NA,NA,-0.934008484,NA,0,0,1,0
aug_v2a.18849,NA,NA,-0.934088976,NA,0,0,1,0
aug_v2a.09633,NA,NA,-0.934344045,NA,0,0,1,0
aug_v2a.09347,NA,NA,-0.934938696,NA,0,0,1,0
aug_v2a.14493,NA,NA,-0.935363091,NA,0,0,1,0
aug_v2a.00018,NA,NA,-0.93610362,NA,0,0,1,0
aug_v2a.14052,NA,NA,-0.936321776,NA,0,0,1,0
aug_v2a.15993,NA,NA,-0.936323893,NA,0,0,1,0
aug_v2a.18078,NA,NA,-0.93650587,NA,0,0,1,0
aug_v2a.16499,NA,NA,-0.942323327,NA,0,0,1,0
aug_v2a.17095,NA,NA,-0.943522706,NA,0,0,1,0
aug_v2a.18060,NA,NA,-0.945017779,NA,0,0,1,0
aug_v2a.17900,NA,NA,-0.947996944,NA,0,0,1,0
aug_v2a.03929,NA,NA,-0.949602811,NA,0,0,1,0
aug_v2a.14306,NA,NA,-0.952623957,NA,0,0,1,0
aug_v2a.03828,NA,NA,-0.95276743,NA,0,0,1,0
aug_v2a.09270,NA,NA,-0.953425518,NA,0,0,1,0
aug_v2a.17583,NA,NA,-0.95342946,NA,0,0,1,0
aug_v2a.02836,NA,NA,-0.953936235,NA,0,0,1,0
aug_v2a.17503,NA,NA,-0.956083683,NA,0,0,1,0
aug_v2a.22507,NA,NA,-0.960379949,NA,0,0,1,0
aug_v2a.04599,NA,NA,-0.960882699,NA,0,0,1,0
aug_v2a.05531,NA,NA,-0.966085394,NA,0,0,1,0
aug_v2a.19537,NA,NA,-0.967978963,NA,0,0,1,0
aug_v2a.22921,NA,NA,-0.968314869,NA,0,0,1,0
aug_v2a.00907,NA,-0.769041547,-0.968696385,NA,0,1,1,0
aug_v2a.11843,NA,NA,-0.969506088,NA,0,0,1,0
aug_v2a.21217,NA,NA,-0.9727304,NA,0,0,1,0
aug_v2a.09454,NA,NA,-0.973379306,NA,0,0,1,0
aug_v2a.20411,NA,NA,-0.974834871,NA,0,0,1,0
aug_v2a.00785,NA,NA,-0.976375647,NA,0,0,1,0
aug_v2a.18890,NA,NA,-0.978401396,NA,0,0,1,0
aug_v2a.06911,NA,NA,-0.979728423,NA,0,0,1,0
aug_v2a.12639,NA,NA,-0.984460613,NA,0,0,1,0
aug_v2a.16164,NA,NA,-0.986302354,NA,0,0,1,0
aug_v2a.13313,NA,NA,-0.98822251,NA,0,0,1,0
aug_v2a.05530,NA,NA,-0.988398116,NA,0,0,1,0
aug_v2a.01734,NA,NA,-0.990798333,NA,0,0,1,0
aug_v2a.16480,NA,NA,-0.992731032,NA,0,0,1,0
aug_v2a.06590,NA,NA,-0.995030599,NA,0,0,1,0
aug_v2a.16676,NA,NA,-0.998850486,NA,0,0,1,0
aug_v2a.19790,NA,NA,-1.001280713,NA,0,0,1,0
aug_v2a.02708,NA,NA,-1.005421105,NA,0,0,1,0
aug_v2a.12616,NA,NA,-1.013177535,NA,0,0,1,0
aug_v2a.22371,NA,NA,-1.013517931,NA,0,0,1,0
aug_v2a.20240,NA,NA,-1.016439299,NA,0,0,1,0
aug_v2a.00635,NA,NA,-1.016926876,NA,0,0,1,0
aug_v2a.00524,NA,NA,-1.016956157,NA,0,0,1,0
aug_v2a.20459,NA,NA,-1.01740614,NA,0,0,1,0
aug_v2a.12543,NA,NA,-1.021404091,NA,0,0,1,0
aug_v2a.10311,NA,NA,-1.025866753,NA,0,0,1,0
aug_v2a.23012,NA,NA,-1.026454607,NA,0,0,1,0
aug_v2a.14183,NA,NA,-1.028037682,NA,0,0,1,0
aug_v2a.02555,NA,NA,-1.029697057,NA,0,0,1,0
aug_v2a.17559,NA,NA,-1.030642629,NA,0,0,1,0
aug_v2a.18737,NA,NA,-1.030704455,NA,0,0,1,0
aug_v2a.17226,NA,NA,-1.035015557,NA,0,0,1,0
aug_v2a.08509,NA,NA,-1.039081012,NA,0,0,1,0
aug_v2a.17482,NA,NA,-1.041589445,NA,0,0,1,0
aug_v2a.05370,NA,NA,-1.041831588,NA,0,0,1,0
aug_v2a.06921,NA,-0.994200975,-1.044411229,NA,0,1,1,0
aug_v2a.07431,NA,NA,-1.047399355,NA,0,0,1,0
aug_v2a.14951,NA,NA,-1.050791013,NA,0,0,1,0
aug_v2a.24447,NA,NA,-1.052180151,NA,0,0,1,0
aug_v2a.07215,NA,NA,-1.056367241,NA,0,0,1,0
aug_v2a.18417,NA,NA,-1.058036002,NA,0,0,1,0
aug_v2a.23748,NA,NA,-1.059349839,NA,0,0,1,0
aug_v2a.16000,NA,NA,-1.060362808,NA,0,0,1,0
aug_v2a.16619,NA,NA,-1.060969629,NA,0,0,1,0
aug_v2a.18883,NA,NA,-1.061672427,NA,0,0,1,0
aug_v2a.12295,NA,NA,-1.062214787,NA,0,0,1,0
aug_v2a.18019,NA,NA,-1.066485617,NA,0,0,1,0
aug_v2a.24403,NA,NA,-1.067698622,NA,0,0,1,0
aug_v2a.00770,NA,NA,-1.069036275,NA,0,0,1,0
aug_v2a.15285,NA,NA,-1.08084222,NA,0,0,1,0
aug_v2a.13530,NA,NA,-1.080852312,NA,0,0,1,0
aug_v2a.10545,NA,NA,-1.085206283,NA,0,0,1,0
aug_v2a.11049,NA,NA,-1.090526871,NA,0,0,1,0
aug_v2a.23429,NA,NA,-1.094149842,NA,0,0,1,0
aug_v2a.19102,NA,NA,-1.099419504,NA,0,0,1,0
aug_v2a.19948,NA,NA,-1.099847792,NA,0,0,1,0
aug_v2a.22908,NA,NA,-1.100451528,NA,0,0,1,0
aug_v2a.02048,NA,NA,-1.101813695,NA,0,0,1,0
aug_v2a.01229,NA,NA,-1.10433802,NA,0,0,1,0
aug_v2a.02406,NA,NA,-1.114541597,NA,0,0,1,0
aug_v2a.18348,NA,NA,-1.116443387,NA,0,0,1,0
aug_v2a.13910,NA,NA,-1.117093643,NA,0,0,1,0
aug_v2a.13737,NA,NA,-1.118383566,NA,0,0,1,0
aug_v2a.06663,NA,NA,-1.119545868,NA,0,0,1,0
aug_v2a.15899,NA,NA,-1.122820738,NA,0,0,1,0
aug_v2a.13678,NA,NA,-1.127937254,NA,0,0,1,0
aug_v2a.08671,NA,NA,-1.128827287,NA,0,0,1,0
aug_v2a.21732,NA,NA,-1.13509537,NA,0,0,1,0
aug_v2a.12807,NA,NA,-1.137900281,NA,0,0,1,0
aug_v2a.05899,NA,NA,-1.137993169,NA,0,0,1,0
aug_v2a.21031,NA,NA,-1.14045213,NA,0,0,1,0
aug_v2a.05436,NA,NA,-1.142614751,NA,0,0,1,0
aug_v2a.09417,NA,NA,-1.146064532,NA,0,0,1,0
aug_v2a.22351,NA,NA,-1.146464541,NA,0,0,1,0
aug_v2a.17036,NA,NA,-1.150736135,NA,0,0,1,0
aug_v2a.08521,NA,NA,-1.155056244,NA,0,0,1,0
aug_v2a.09805,NA,NA,-1.155399327,NA,0,0,1,0
aug_v2a.10003,NA,NA,-1.157406571,NA,0,0,1,0
aug_v2a.09299,NA,NA,-1.168339806,NA,0,0,1,0
aug_v2a.22537,NA,NA,-1.168713152,NA,0,0,1,0
aug_v2a.14516,NA,NA,-1.169021418,NA,0,0,1,0
aug_v2a.24508,NA,NA,-1.17174416,NA,0,0,1,0
aug_v2a.00077,NA,NA,-1.174019599,NA,0,0,1,0
aug_v2a.04138,NA,NA,-1.182867627,NA,0,0,1,0
aug_v2a.15287,NA,NA,-1.187142549,NA,0,0,1,0
aug_v2a.03086,NA,NA,-1.193869201,NA,0,0,1,0
aug_v2a.14468,NA,NA,-1.194223504,NA,0,0,1,0
aug_v2a.14128,NA,NA,-1.205081665,NA,0,0,1,0
aug_v2a.10106,NA,NA,-1.210866975,NA,0,0,1,0
aug_v2a.23503,NA,NA,-1.21269343,NA,0,0,1,0
aug_v2a.09800,NA,NA,-1.217217502,NA,0,0,1,0
aug_v2a.11997,NA,NA,-1.22209969,NA,0,0,1,0
aug_v2a.24098,NA,NA,-1.228923029,NA,0,0,1,0
aug_v2a.02077,NA,NA,-1.244415155,NA,0,0,1,0
aug_v2a.23481,NA,-0.752569847,-1.252949784,NA,0,1,1,0
aug_v2a.17481,NA,-0.697620981,-1.259023289,NA,0,1,1,0
aug_v2a.18988,NA,NA,-1.27635655,NA,0,0,1,0
aug_v2a.20159,NA,NA,-1.28045124,NA,0,0,1,0
aug_v2a.12561,NA,NA,-1.281809765,NA,0,0,1,0
aug_v2a.14071,NA,NA,-1.292019769,NA,0,0,1,0
aug_v2a.12127,NA,NA,-1.293388346,NA,0,0,1,0
aug_v2a.17519,NA,NA,-1.315283733,NA,0,0,1,0
aug_v2a.13316,NA,NA,-1.323536208,NA,0,0,1,0
aug_v2a.18437,NA,NA,-1.324673759,NA,0,0,1,0
aug_v2a.21857,NA,NA,-1.345504931,NA,0,0,1,0
aug_v2a.06146,NA,NA,-1.376480682,NA,0,0,1,0
aug_v2a.04111,NA,NA,-1.388791567,NA,0,0,1,0
aug_v2a.23082,NA,NA,-1.419346349,NA,0,0,1,0
aug_v2a.01557,NA,NA,-1.449545196,NA,0,0,1,0
aug_v2a.23753,NA,NA,-1.455990694,NA,0,0,1,0
aug_v2a.21613,NA,NA,-1.495828128,NA,0,0,1,0
aug_v2a.04537,NA,NA,-1.49805893,NA,0,0,1,0
aug_v2a.10950,NA,NA,-1.512638278,NA,0,0,1,0
aug_v2a.07484,NA,NA,-1.538314088,NA,0,0,1,0
aug_v2a.21331,NA,NA,-1.55764857,NA,0,0,1,0
aug_v2a.06038,NA,NA,-1.559118149,NA,0,0,1,0
aug_v2a.13992,NA,NA,-1.611377226,NA,0,0,1,0
aug_v2a.22693,NA,NA,-1.619103917,NA,0,0,1,0
aug_v2a.04538,NA,NA,-1.640324842,NA,0,0,1,0
aug_v2a.09001,NA,NA,-1.668845639,NA,0,0,1,0
aug_v2a.10489,NA,-0.815432489,-1.677773542,NA,0,1,1,0
aug_v2a.03233,NA,NA,-1.704652339,NA,0,0,1,0
aug_v2a.20475,NA,NA,-1.738348298,NA,0,0,1,0
aug_v2a.22557,NA,-0.985598891,-1.761774755,NA,0,1,1,0
aug_v2a.16259,NA,-1.056828544,-1.779376712,NA,0,1,1,0
aug_v2a.17022,NA,NA,-1.784981984,NA,0,0,1,0
aug_v2a.01711,NA,NA,NA,1.831761047,0,0,0,1
aug_v2a.24106,NA,NA,1.639482323,1.692265272,0,0,1,1
aug_v2a.24208,NA,NA,0.814756899,1.58841207,0,0,1,1
aug_v2a.14243,NA,NA,1.663297928,1.434540791,0,0,1,1
aug_v2a.09130,NA,NA,NA,1.397251365,0,0,0,1
aug_v2a.12997,NA,NA,1.283837269,1.362270367,0,0,1,1
aug_v2a.09462,NA,NA,1.755602347,1.360137764,0,0,1,1
aug_v2a.22249,NA,NA,NA,1.348859023,0,0,0,1
aug_v2a.03710,NA,NA,NA,1.331095765,0,0,0,1
aug_v2a.22689,NA,NA,1.263960431,1.325415299,0,0,1,1
aug_v2a.07455,NA,NA,NA,1.290626912,0,0,0,1
aug_v2a.09374,NA,NA,1.978169756,1.260933082,0,0,1,1
aug_v2a.24420,NA,NA,-0.939519075,1.260000094,0,0,1,1
aug_v2a.14875,NA,NA,NA,1.25688342,0,0,0,1
aug_v2a.14286,NA,NA,NA,1.248050841,0,0,0,1
aug_v2a.00314,NA,NA,0.761960003,1.233092419,0,0,1,1
aug_v2a.19542,NA,NA,NA,1.202568355,0,0,0,1
aug_v2a.01712,NA,NA,1.216317942,1.188970909,0,0,1,1
aug_v2a.05797,NA,NA,2.191421038,1.177463175,0,0,1,1
aug_v2a.22801,NA,NA,NA,1.167904541,0,0,0,1
aug_v2a.21066,NA,NA,NA,1.162772486,0,0,0,1
aug_v2a.04086,NA,NA,1.291309562,1.15623962,0,0,1,1
aug_v2a.11078,NA,NA,NA,1.154036633,0,0,0,1
aug_v2a.24719,NA,NA,1.156403623,1.149736666,0,0,1,1
aug_v2a.06842,NA,NA,NA,1.143619958,0,0,0,1
aug_v2a.20556,NA,NA,0.754136594,1.123464211,0,0,1,1
aug_v2a.01815,NA,NA,1.017207758,1.119314771,0,0,1,1
aug_v2a.23442,NA,NA,NA,1.111561928,0,0,0,1
aug_v2a.07137,NA,NA,NA,1.106705535,0,0,0,1
aug_v2a.00781,NA,NA,0.838593894,1.105184195,0,0,1,1
aug_v2a.04871,NA,NA,NA,1.10034511,0,0,0,1
aug_v2a.17084,NA,NA,1.374657287,1.091255326,0,0,1,1
aug_v2a.22339,NA,NA,NA,1.088387438,0,0,0,1
aug_v2a.18745,NA,NA,NA,1.087037284,0,0,0,1
aug_v2a.13807,NA,NA,NA,1.077138468,0,0,0,1
aug_v2a.23111,NA,NA,NA,1.070050152,0,0,0,1
aug_v2a.11079,NA,NA,NA,1.055546905,0,0,0,1
aug_v2a.08220,NA,NA,1.152972556,1.055161323,0,0,1,1
aug_v2a.03127,NA,NA,NA,1.050438474,0,0,0,1
aug_v2a.04317,NA,NA,0.982444051,1.048145193,0,0,1,1
aug_v2a.19366,NA,NA,2.029022982,1.046464051,0,0,1,1
aug_v2a.11096,NA,NA,NA,1.045377964,0,0,0,1
aug_v2a.24105,NA,NA,NA,1.043324583,0,0,0,1
aug_v2a.14100,NA,NA,NA,1.042058597,0,0,0,1
aug_v2a.02395,NA,NA,1.330350237,1.03784519,0,0,1,1
aug_v2a.12428,NA,NA,0.673036206,1.036051594,0,0,1,1
aug_v2a.24532,NA,NA,NA,1.032791165,0,0,0,1
aug_v2a.10501,NA,NA,NA,1.02991177,0,0,0,1
aug_v2a.16393,NA,NA,NA,1.027990113,0,0,0,1
aug_v2a.01775,NA,NA,NA,1.027782467,0,0,0,1
aug_v2a.24422,NA,NA,1.123782952,1.026837327,0,0,1,1
aug_v2a.18023,NA,NA,NA,1.024840527,0,0,0,1
aug_v2a.04870,NA,NA,NA,1.01934601,0,0,0,1
aug_v2a.07583,NA,NA,1.623267704,1.018792622,0,0,1,1
aug_v2a.17614,NA,NA,NA,1.018491662,0,0,0,1
aug_v2a.11635,NA,NA,NA,1.014748078,0,0,0,1
aug_v2a.15549,NA,NA,NA,1.010333044,0,0,0,1
aug_v2a.03854,NA,NA,0.765789012,1.007385805,0,0,1,1
aug_v2a.02073,NA,NA,1.631307304,1.004113066,0,0,1,1
aug_v2a.24401,NA,NA,NA,1.002795241,0,0,0,1
aug_v2a.15737,NA,NA,NA,1.002345892,0,0,0,1
aug_v2a.20027,NA,NA,1.897175906,0.999440894,0,0,1,1
aug_v2a.09196,NA,NA,NA,0.996902843,0,0,0,1
aug_v2a.20897,NA,NA,NA,0.9908396,0,0,0,1
aug_v2a.02713,NA,NA,1.402768098,0.989316273,0,0,1,1
aug_v2a.21893,NA,NA,NA,0.986141268,0,0,0,1
