Name,moduleColors,moduleID,GS.inf,GS.temp,GS.time,GS.met_Y
aug_v2a.18783,turquoise,M20,0.385568821,0.44872789,0.190405122,0.38704224
aug_v2a.18785,grey,M26,-0.00068677,-0.0529766,-0.021060462,-0.013024037
aug_v2a.18786,purple,M6,0.120276919,0.081342723,0.341469994,0.219375028
aug_v2a.18788,black,M24,0.217799424,-0.109350313,-0.198254214,-0.096976019
aug_v2a.18791,green,M18,0.502924326,0.192619337,0.337078281,0.343024661
aug_v2a.18795,yellow,M12,-0.369868483,-0.230068649,-0.174104735,-0.253822919
aug_v2a.18796,red,M10,-0.667931645,-0.339815741,0.118813354,-0.162114201
aug_v2a.18797,green,M18,0.309734155,0.107459065,0.228469771,-0.016910887
aug_v2a.18799,brown,M21,0.307919502,0.631677338,-0.281530563,-0.033997001
aug_v2a.18800,turquoise,M20,0.061246677,0.53694309,0.142286583,0.303659121
aug_v2a.03043,salmon,M23,0.004919964,-0.478889179,-0.06521777,-0.289842085
aug_v2a.03045,lightyellow,M14,-0.081653101,-0.097415724,0.064506391,-0.057570315
aug_v2a.03046,pink,M19,0.266155297,0.203429161,0.0461186,0.193740912
aug_v2a.03047,midnightblue,M17,-0.456926824,-0.335711377,-0.628204256,-0.511775034
aug_v2a.03049,pink,M19,0.19395523,-0.028103249,0.342309686,0.217626771
aug_v2a.03051,yellow,M12,-0.485710511,-0.250780355,-0.120350136,-0.163793737
aug_v2a.03052,blue,M11,0.033717114,-0.815952904,0.293960573,0.202583032
aug_v2a.03053,cyan,M2,-0.071336523,-0.261695152,-0.076687811,0.223417423
aug_v2a.03055,greenyellow,M15,-0.157006328,-0.163693387,-0.532247303,-0.500702368
aug_v2a.03056,tan,M25,-0.098613136,0.075286978,-0.209158608,-0.074718607
aug_v2a.18802,grey,M26,-0.231405282,0.266810897,-0.020542604,-0.138613449
aug_v2a.18803,turquoise,M20,0.25497856,0.3071962,-0.085293265,0.037009398
aug_v2a.18804,green,M18,0.452609466,-0.032406732,0.472221691,0.479118543
aug_v2a.18805,brown,M21,0.034396445,0.215316796,-0.007405621,0.068191982
aug_v2a.03058,turquoise,M20,0.022385928,0.249745154,-0.070881775,0.027889858
aug_v2a.03060,grey,M26,0.142589959,-0.1198419,0.216778833,0.166356037
aug_v2a.18808,red,M10,-0.141278232,-0.161449194,0.267688997,0.020374026
aug_v2a.18809,purple,M6,0.246212812,-0.193509289,0.339789041,0.283701282
aug_v2a.18810,blue,M11,0.26588524,-0.627549582,0.027086262,0.080632219
aug_v2a.18811,green,M18,0.124303069,-0.213599673,0.175986592,0.118329229
aug_v2a.18812,pink,M19,0.325873227,0.196901757,0.418100049,0.238278579
aug_v2a.03061,grey60,M4,0.018463057,-0.379283425,0.363835893,0.194144871
aug_v2a.18813,greenyellow,M15,-0.018194529,0.328520751,-0.556960619,-0.348982247
aug_v2a.18814,grey,M26,-0.021395224,0.14100891,-0.207528422,-0.253408007
aug_v2a.18818,turquoise,M20,0.309082737,0.422966716,-0.106748314,-0.150913402
aug_v2a.18820,blue,M11,-0.158935442,-0.483437209,-0.175248249,-0.369135661
aug_v2a.18821,brown,M21,0.053851704,-0.037266274,-0.127467969,0.063559984
aug_v2a.03062,blue,M11,0.019381518,-0.451237994,-0.181359153,-0.108895332
aug_v2a.03063,pink,M19,0.318729777,0.202122886,0.0673463,0.038382468
aug_v2a.03064,pink,M19,0.487628558,0.122787357,0.203485665,0.199555395
aug_v2a.03065,black,M24,0.354979636,0.36502537,0.300969016,0.279630413
aug_v2a.03066,turquoise,M20,0.361352949,0.308116576,0.462216987,0.45148684
aug_v2a.18822,pink,M19,0.126854558,0.103726833,0.016815607,-0.165375462
aug_v2a.18825,purple,M6,0.039634045,-0.318852783,0.091894751,-0.157054157
aug_v2a.18826,blue,M11,-0.253007078,-0.328039271,-0.188892523,-0.202496947
aug_v2a.18829,pink,M19,0.123036138,0.053664385,0.233149577,0.007443761
aug_v2a.18831,turquoise,M20,0.26294687,0.66259533,0.106661229,0.306528321
aug_v2a.18832,turquoise,M20,0.383788121,0.284237512,0.105079347,0.090299935
aug_v2a.00255,grey,M26,-0.133635827,-0.016801002,0.266072947,0.239335147
aug_v2a.00256,turquoise,M20,0.247636501,0.118245662,0.438200545,0.351925583
aug_v2a.00258,red,M10,-0.324651382,0.221661928,0.206040704,0.072985907
aug_v2a.03068,grey,M26,0.09059346,0.073572329,0.127686213,0.102681846
aug_v2a.18835,grey,M26,-0.201674839,-0.252343425,0.090292282,-0.041721891
aug_v2a.18836,green,M18,0.231970972,0.122372378,0.437372734,0.537281688
aug_v2a.03069,yellow,M12,-0.293849719,0.10929948,-0.112741139,-0.210862069
aug_v2a.18837,turquoise,M20,0.326711796,0.383722786,0.089636234,0.146641969
aug_v2a.18838,green,M18,0.163110548,0.089241526,0.235260717,0.061605272
aug_v2a.18839,cyan,M2,-0.074671282,-0.513202952,0.078746741,-0.094164203
aug_v2a.18841,turquoise,M20,0.095837759,0.108992457,0.095602387,0.193040859
aug_v2a.03070,blue,M11,-0.154066125,-0.656709657,0.13257883,0.060310242
aug_v2a.03074,red,M10,-0.443738429,-0.448039693,0.033656551,-0.239277365
aug_v2a.18846,red,M10,-0.13439097,-0.286863952,0.275462377,0.235422478
aug_v2a.03075,turquoise,M20,0.194607418,0.133702054,0.149879482,0.465800324
aug_v2a.03076,yellow,M12,-0.15552889,-0.103392593,-0.082866324,-0.113172461
aug_v2a.18853,brown,M21,0.215783737,0.40436152,-0.078196515,0.037239918
aug_v2a.18856,green,M18,0.186553995,-0.040216933,0.295672804,0.28800717
aug_v2a.18858,blue,M11,-0.293044351,-0.501046451,-0.063217709,-0.075589473
aug_v2a.18859,blue,M11,-0.250092197,-0.580456096,-0.125107827,-0.091615743
aug_v2a.18860,greenyellow,M15,0.074605868,0.546722796,-0.407634902,-0.164034432
aug_v2a.18861,turquoise,M20,0.141411183,0.276556209,0.114597737,-0.073534213
aug_v2a.18862,turquoise,M20,0.244729341,0.149591899,-0.053934919,0.234951338
aug_v2a.03078,yellow,M12,-0.412909295,-0.402176665,-0.324039935,-0.403429828
aug_v2a.03080,midnightblue,M17,-0.336874403,-0.220763852,-0.071779542,-0.109693608
aug_v2a.03082,purple,M6,0.167900382,-0.194612147,0.405758931,0.19012977
aug_v2a.03085,yellow,M12,-0.298153766,-0.010861452,-0.521020948,-0.517572004
aug_v2a.03086,blue,M11,0.058270711,-0.681277162,-0.007597568,0.043267281
aug_v2a.03087,brown,M21,0.263621515,0.44513946,-0.006806257,0.152309872
aug_v2a.18864,lightcyan,M1,-0.109705924,-0.156927685,0.757986047,0.494718888
aug_v2a.18865,red,M10,-0.21786028,0.274745445,0.427164932,0.376646927
aug_v2a.18866,blue,M11,-0.254582431,-0.528413023,-0.517932294,-0.450432589
aug_v2a.18867,turquoise,M20,0.012855507,0.18306944,0.321901842,0.251637718
aug_v2a.18868,turquoise,M20,0.508077751,0.170951075,0.115042135,0.337979887
aug_v2a.18869,greenyellow,M15,-0.212784128,-0.007637922,-0.106347025,-0.314597346
aug_v2a.18870,brown,M21,-0.126961914,0.370475384,-0.148123235,0.008596695
aug_v2a.03088,black,M24,0.200846958,-0.161563232,-0.206158215,-0.186413422
aug_v2a.03091,turquoise,M20,0.180641771,0.160992788,0.260225356,0.266944261
aug_v2a.03092,grey,M26,-0.088425962,-0.206373531,-0.290643319,-0.412487428
aug_v2a.03093,tan,M25,0.066329574,0.032767969,-0.507181788,-0.36834937
aug_v2a.03094,black,M24,0.35213555,0.085452427,-0.193899988,-0.034830543
aug_v2a.03095,grey,M26,0.007696239,-0.22091771,0.039954818,-0.040620944
aug_v2a.18872,turquoise,M20,-0.031606801,0.336940085,0.083647635,0.056942062
aug_v2a.18873,pink,M19,0.212587261,0.583971961,0.100929454,0.344129901
aug_v2a.18874,turquoise,M20,0.285001285,0.396925055,0.051343838,0.221029549
aug_v2a.18875,green,M18,0.320294499,0.03211112,0.150283062,0.335265729
aug_v2a.18877,magenta,M13,-0.236960843,0.331034886,-0.428835577,-0.102591812
aug_v2a.18879,pink,M19,0.41896467,0.185785261,0.271141542,0.140847647
aug_v2a.18881,purple,M6,-0.128440829,-0.152972069,0.08522872,-0.138808891
aug_v2a.03096,red,M10,0.027066646,-0.385714453,0.174437076,-0.005806938
aug_v2a.03098,yellow,M12,-0.379572724,-0.022610246,-0.420165634,-0.514516223
aug_v2a.03100,greenyellow,M15,0.093034546,0.036077313,-0.488422774,-0.403739434
aug_v2a.18882,turquoise,M20,0.044471873,0.190815436,0.058404355,0.015850857
aug_v2a.18883,purple,M6,0.292877054,-0.109523083,0.481202241,0.277183417
aug_v2a.18884,turquoise,M20,0.273528667,0.357788192,0.083548414,0.243071131
aug_v2a.18887,green,M18,0.256521424,0.146330027,0.342354973,0.228167323
aug_v2a.18889,green,M18,0.307132273,-0.179590729,0.385103698,0.196134641
aug_v2a.18890,blue,M11,-0.373380149,-0.343821387,-0.051433331,-0.307521243
aug_v2a.18891,purple,M6,0.214446933,0.067560649,0.359731646,0.146055898
aug_v2a.18892,midnightblue,M17,-0.034101536,0.045859665,-0.492347126,-0.23368682
aug_v2a.18893,magenta,M13,-0.240976695,0.060638189,-0.120925279,0.101504843
aug_v2a.18894,black,M24,0.018685279,0.252691529,-0.122200762,-0.015482659
aug_v2a.03102,turquoise,M20,0.289417635,0.298900025,0.149933956,0.434878121
aug_v2a.18895,grey,M26,-0.122841632,0.053978622,-0.390608859,-0.18057769
aug_v2a.18898,brown,M21,-0.061116923,0.608987909,-0.075079474,-0.057715721
aug_v2a.18905,grey,M26,0.077013429,0.050794466,0.080791464,0.291904062
aug_v2a.00260,grey,M26,0.133845938,-0.068189512,-0.191219125,-0.18099901
aug_v2a.00261,grey,M26,0.025925663,-0.122779819,0.215536525,-0.019481274
aug_v2a.00263,turquoise,M20,0.097743969,0.416118938,0.071733806,0.141442589
aug_v2a.18909,pink,M19,0.123299006,0.527637696,0.108186346,0.228224448
aug_v2a.18910,turquoise,M20,-0.168966108,0.267321697,-0.16109104,-0.289459181
aug_v2a.18911,grey,M26,0.158808986,0.225787122,-0.020655224,-0.125348659
aug_v2a.18915,midnightblue,M17,-0.235590598,-0.086102499,-0.748857615,-0.590700737
aug_v2a.18917,yellow,M12,-0.415482242,0.010659235,-0.49798246,-0.505169154
aug_v2a.18918,midnightblue,M17,-0.438959977,-0.338642871,-0.555767674,-0.435519294
aug_v2a.18919,darkgreen,M16,-0.345227284,0.038591644,-0.366413622,-0.217700542
aug_v2a.18920,pink,M19,0.179620518,0.114762828,0.655790346,0.361315296
aug_v2a.18921,pink,M19,0.260483655,0.30631659,0.146679544,0.072411743
aug_v2a.18923,magenta,M13,-0.245385716,0.264946406,0.174058569,0.169955919
aug_v2a.18925,turquoise,M20,0.17960427,0.166022103,0.002965781,-0.101580082
aug_v2a.18926,brown,M21,-0.143566341,0.241395831,-0.063059078,0.161002593
aug_v2a.18927,brown,M21,-0.149709855,0.230689035,0.029788769,0.006897427
aug_v2a.18928,blue,M11,-0.086872186,-0.841893249,-0.237709105,-0.254403379
aug_v2a.18930,green,M18,0.190638538,-0.092284432,0.0330607,0.018629555
aug_v2a.18932,green,M18,0.22826656,0.178273976,0.136888435,0.055953173
aug_v2a.18933,turquoise,M20,0.174419621,0.451810571,0.072875815,-0.025064789
aug_v2a.18934,magenta,M13,-0.240455432,0.585866717,-0.410212787,-0.393434099
aug_v2a.03106,turquoise,M20,0.349925309,0.120829892,0.186811044,0.363960186
aug_v2a.03107,brown,M21,-0.107601251,0.358248503,-0.324506436,-0.171365948
aug_v2a.03108,turquoise,M20,0.282839563,0.221095155,0.010000216,0.228573203
aug_v2a.18940,turquoise,M20,0.281327035,0.344936676,0.288201682,0.30461306
aug_v2a.03109,turquoise,M20,0.299936364,0.487343037,0.219036323,0.284180849
aug_v2a.18944,grey,M26,-0.113211958,-0.155394485,0.132235977,-0.046434142
aug_v2a.18945,magenta,M13,-0.130386013,0.652789238,-0.491405051,-0.278234022
aug_v2a.18946,purple,M6,0.354414284,0.064753274,0.313670287,0.419345898
aug_v2a.03110,blue,M11,-0.317546274,-0.431671573,-0.133820952,-0.213511728
aug_v2a.03111,black,M24,0.269912444,-0.278630485,0.312967937,0.24134789
aug_v2a.18948,brown,M21,0.04585435,0.03843936,-0.134469042,-0.00989702
aug_v2a.18949,red,M10,-0.403068931,-0.216576747,0.299573287,0.200980853
aug_v2a.18950,black,M24,0.247200246,-0.055776678,-0.171061539,-0.075009679
aug_v2a.18951,green,M18,0.332952842,0.020181524,0.030048501,0.118099327
aug_v2a.18952,grey,M26,0.047663816,0.152910917,-0.127472507,0.062788199
aug_v2a.03112,blue,M11,0.00364409,-0.444220697,0.030377613,-0.146378351
aug_v2a.18955,turquoise,M20,0.188241394,0.107485799,0.3481616,0.324153065
aug_v2a.03114,yellow,M12,-0.273082358,-0.075925867,-0.272203152,-0.380808999
aug_v2a.18957,grey60,M4,0.308636578,-0.435037789,0.613575147,0.38874134
aug_v2a.18961,grey,M26,0.064974199,0.187668487,0.152887805,0.234234835
aug_v2a.18962,grey,M26,0.061156272,-0.167874383,0.08215361,-0.048352771
aug_v2a.18963,pink,M19,0.077364633,0.147697438,0.368719237,0.085002965
aug_v2a.18964,grey,M26,0.007195252,-0.068422433,-0.056353782,-0.193770314
aug_v2a.18965,brown,M21,0.276497818,0.496684359,-0.04451845,0.247735696
aug_v2a.18966,pink,M19,0.376096137,0.282000191,0.085215267,0.256547936
aug_v2a.18967,yellow,M12,-0.283072641,-0.218485776,-0.146692274,-0.245026929
aug_v2a.03121,black,M24,0.094882204,-0.402778757,-0.228632986,-0.036427618
aug_v2a.03123,midnightblue,M17,-0.419021341,-0.330194299,-0.558534506,-0.44855832
aug_v2a.03124,greenyellow,M15,-0.049430628,0.031840334,-0.480942351,-0.227299673
aug_v2a.03126,brown,M21,0.159871001,0.328377443,-0.095494014,0.024718576
aug_v2a.18970,blue,M11,-0.078527317,-0.21876628,-0.401199274,-0.135337562
aug_v2a.18972,blue,M11,-0.287107304,-0.766487512,-0.145782772,-0.193281715
aug_v2a.03127,lightcyan,M1,-0.160689023,0.412980232,0.646221191,0.348699395
aug_v2a.18976,brown,M21,-0.143074297,0.097632409,-0.215042833,-0.062875868
aug_v2a.18978,turquoise,M20,0.100054005,0.128487332,0.18284568,0.169873112
aug_v2a.18979,turquoise,M20,0.222811933,0.554554888,-0.005153812,-0.028491825
aug_v2a.18980,salmon,M23,0.379934447,0.282305882,-0.04884019,0.242863528
aug_v2a.18982,magenta,M13,0.097239739,0.753532139,-0.0417264,0.059051648
aug_v2a.18983,magenta,M13,-0.054970954,0.831036091,-0.061944455,0.081057103
aug_v2a.18984,brown,M21,0.102438396,0.047907651,-0.339814945,-0.203167177
aug_v2a.18986,yellow,M12,-0.209349909,-0.180621678,-0.118912396,0.026304414
aug_v2a.18987,blue,M11,-0.126187771,-0.649204755,0.245404645,0.21475346
aug_v2a.03129,grey,M26,0.031086605,-0.088203695,-0.019219334,-0.175537044
aug_v2a.18988,blue,M11,0.005226442,-0.420786675,0.213401822,0.046858708
aug_v2a.18989,lightcyan,M1,-0.203356019,-0.049279497,0.717859349,0.283677759
aug_v2a.18991,black,M24,0.237171654,0.089068498,0.206448426,0.28183146
aug_v2a.03132,blue,M11,-0.025151441,-0.571110195,0.041252911,-0.138953674
aug_v2a.03134,yellow,M12,-0.373308088,-0.469754342,-0.30952742,-0.337205806
aug_v2a.18992,grey60,M4,0.409125829,-0.46428472,0.379331256,0.32369556
aug_v2a.18994,black,M24,0.236491297,-0.091276028,0.014056833,0.214419164
aug_v2a.18995,blue,M11,-0.355100284,-0.613517266,-0.04452615,-0.139299125
aug_v2a.18996,turquoise,M20,0.370090614,0.410795022,0.32627721,0.447252423
aug_v2a.18997,yellow,M12,-0.002418743,-0.155524699,0.122577504,0.126470007
aug_v2a.18998,yellow,M12,-0.332524108,-0.29168966,-0.310635413,-0.27915886
aug_v2a.19002,turquoise,M20,-0.042505717,0.386985935,0.212902991,0.085456232
aug_v2a.03139,grey,M26,-0.043034424,0.230875234,-0.061670587,-0.022583079
aug_v2a.19004,purple,M6,0.38035381,0.188459624,0.653432094,0.561080471
aug_v2a.19005,green,M18,-0.023135437,-0.176365564,0.41836491,0.267036805
aug_v2a.19007,grey,M26,0.057019209,-0.315591615,0.044017142,-0.043481757
aug_v2a.19008,green,M18,0.331112378,0.177079259,0.307510115,0.326047875
aug_v2a.03140,grey,M26,0.25974932,0.059318761,0.328061418,0.386618008
aug_v2a.19010,yellow,M12,-0.362779965,-0.353861826,-0.54325945,-0.470528846
aug_v2a.19011,red,M10,0.051213296,-0.141795758,-0.030814554,-0.243707804
aug_v2a.19017,magenta,M13,-0.01461517,0.71581771,0.006763346,0.096873941
aug_v2a.19018,magenta,M13,-0.177684753,0.391758994,-0.677423366,-0.396841863
aug_v2a.19019,grey,M26,0.000846537,0.199536793,-0.025334761,0.223342826
aug_v2a.19023,grey,M26,-0.035845082,-0.21543054,-0.157708955,-0.1844369
aug_v2a.03142,green,M18,0.02392202,0.008831068,0.180887096,0.011910669
aug_v2a.19025,turquoise,M20,0.314868339,0.53126173,-0.098890001,0.142321819
aug_v2a.19028,black,M24,0.063468342,0.196880071,0.021065948,0.045172339
aug_v2a.19030,grey,M26,0.168681166,0.022963127,-0.144571483,-0.095329116
aug_v2a.19031,magenta,M13,-0.152922965,0.64932691,0.02202487,-0.030154848
aug_v2a.19032,pink,M19,0.282560741,0.227130794,0.162323843,0.276617205
aug_v2a.19033,black,M24,0.212121646,-0.077527755,-0.064886701,0.042428285
aug_v2a.19034,brown,M21,0.00331639,0.278970455,-0.224645788,-0.084990616
aug_v2a.19035,blue,M11,-0.163272454,-0.80943856,0.078102658,-0.089638532
aug_v2a.19037,blue,M11,-0.32325921,-0.630433138,-0.281441077,-0.303870838
aug_v2a.19038,tan,M25,-0.17558374,0.16376425,-0.5942338,-0.334071681
aug_v2a.19039,black,M24,0.245770279,0.114689328,-0.277413937,-0.336836584
aug_v2a.19042,salmon,M23,0.114642907,-0.391034503,-0.014872218,0.068599291
aug_v2a.19044,darkred,M3,-0.032908645,-0.650545562,-0.252635671,-0.2051178
aug_v2a.19045,green,M18,0.167339638,0.155734346,0.176858711,0.257098741
aug_v2a.19048,turquoise,M20,0.148585715,0.223281352,-0.079448669,0.064178842
aug_v2a.19049,turquoise,M20,-0.081077895,0.431637445,0.388794975,0.236828806
aug_v2a.19050,magenta,M13,-0.302864245,0.513721058,0.247852327,0.134139469
aug_v2a.00011,grey,M26,-0.116171613,0.161812416,0.034983881,-0.040065008
aug_v2a.00012,red,M10,-0.2072602,-0.239902355,-0.166825828,-0.250831365
aug_v2a.00264,pink,M19,0.348536048,0.101815461,0.554413805,0.487181453
aug_v2a.00265,brown,M21,0.037414283,0.18692751,-0.424156992,-0.304715294
aug_v2a.00266,brown,M21,-0.128743386,0.31503725,-0.518884764,-0.121576022
aug_v2a.00268,grey,M26,0.074225266,-0.10750917,-0.206182332,-0.016210282
aug_v2a.00269,magenta,M13,-0.413543748,0.520471056,-0.089978267,-0.203977775
aug_v2a.19051,pink,M19,0.245766956,-0.182129529,0.246695103,0.311249225
aug_v2a.19052,pink,M19,0.342405044,0.136126227,-0.116691035,-0.129877964
aug_v2a.19053,purple,M6,0.215626162,-0.006148203,0.210461863,0.284169371
aug_v2a.19055,brown,M21,-0.1306377,0.192092694,-0.206642265,-0.040296121
aug_v2a.03144,grey,M26,0.042961119,0.174043426,0.097846764,-0.075974446
aug_v2a.03145,tan,M25,0.248403164,0.064898843,-0.238103141,-0.02811671
aug_v2a.03146,grey,M26,0.018573685,-0.253179848,0.001866823,-0.310192444
aug_v2a.19056,lightcyan,M1,-0.16646747,-0.247990263,0.502261822,0.187200937
aug_v2a.19057,black,M24,0.102597443,-0.08902776,0.038362365,-0.047110652
aug_v2a.03147,grey,M26,-0.063775417,0.321794087,0.099028781,-0.222627328
aug_v2a.19058,turquoise,M20,0.011256389,0.258324769,-0.033301142,0.08840548
aug_v2a.19061,lightcyan,M1,-0.10248009,-0.062212114,0.695120448,0.404298256
aug_v2a.19062,red,M10,-0.097373592,-0.457783028,0.238789015,-0.081489433
aug_v2a.19063,midnightblue,M17,-0.317077901,-0.497905702,-0.42116099,-0.188832428
aug_v2a.19068,red,M10,-0.293931021,-0.376006775,0.320249024,0.299821798
aug_v2a.19069,yellow,M12,-0.387446376,-0.351412958,-0.427672659,-0.464581439
aug_v2a.19071,purple,M6,0.380854881,0.015593698,0.365612169,0.24674773
aug_v2a.19072,yellow,M12,-0.387711191,-0.259412079,-0.439908247,-0.411667402
aug_v2a.19081,yellow,M12,-0.403114825,0.096802807,0.036663366,-0.018753694
aug_v2a.19082,midnightblue,M17,-0.270711365,-0.704375938,-0.25100278,-0.269898469
aug_v2a.19083,yellow,M12,-0.414035821,-0.101911356,-0.46261326,-0.303481086
aug_v2a.19086,turquoise,M20,0.111237081,-0.002737924,0.010597307,0.027167176
aug_v2a.03151,brown,M21,0.174147031,0.609418836,-0.182571242,-0.078601448
aug_v2a.19087,lightcyan,M1,0.07342243,0.18557611,0.697124332,0.297939963
aug_v2a.19090,magenta,M13,-0.037851728,0.646208816,-0.155850319,-0.19718986
aug_v2a.03152,black,M24,0.36135766,0.4238305,0.15918085,0.224808599
aug_v2a.03153,black,M24,0.472016067,0.331486752,0.09254798,0.187200573
aug_v2a.03154,black,M24,0.315665992,0.183751412,0.202167237,0.291397773
aug_v2a.03155,black,M24,0.429288178,0.272058941,0.103490201,0.242762012
aug_v2a.19092,blue,M11,0.332161836,-0.465296116,-0.001758201,0.187147514
aug_v2a.19097,red,M10,-0.191056872,-0.352805952,0.13054844,-0.029323158
aug_v2a.19099,purple,M6,0.37421366,0.064989871,0.30248173,0.35337165
aug_v2a.19100,darkgrey,M5,0.256837718,0.255043986,0.101783385,0.124537984
aug_v2a.19102,blue,M11,0.149672668,-0.471170374,0.006356265,-0.037627046
aug_v2a.03157,turquoise,M20,0.104996585,0.071724079,-0.126704109,0.127666149
aug_v2a.19103,grey,M26,0.19955089,-0.025293326,-0.040529761,0.02294535
aug_v2a.03159,salmon,M23,0.264556047,0.035071758,-0.457200225,-0.287939205
aug_v2a.19107,brown,M21,0.083748573,0.349267544,-0.162417559,0.095885513
aug_v2a.19108,magenta,M13,-0.038732177,0.373450786,-0.061309575,-0.157750785
aug_v2a.19109,brown,M21,-0.021604898,0.335289645,-0.166366551,0.15434546
aug_v2a.19110,grey,M26,-0.042314605,0.136074791,-0.024337397,0.058068428
aug_v2a.19111,turquoise,M20,0.118601589,0.074610763,0.067699487,0.201712332
aug_v2a.03160,turquoise,M20,0.406864854,0.373064434,0.195008986,0.271412705
aug_v2a.19114,green,M18,0.397691407,0.335156865,0.312650795,0.221658621
aug_v2a.19116,yellow,M12,-0.410500712,0.316529966,-0.524532102,-0.492232609
aug_v2a.19117,magenta,M13,-0.141620093,0.89473533,-0.355016848,-0.160220286
aug_v2a.03162,yellow,M12,-0.379317553,0.12567536,-0.033484863,0.146691456
aug_v2a.03165,magenta,M13,-0.264608996,0.374546072,-0.199629625,-0.209414869
aug_v2a.03166,darkred,M3,0.085170562,-0.73285041,0.111814327,-0.071720818
aug_v2a.03169,blue,M11,-0.164409814,-0.87051164,0.211847543,0.023658814
